0:0:0:0:0:0:0:1 - - [16/Nov/2024:12:08:17 +0100] "GET / HTTP/1.1" 200 11428
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TEC HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:36 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:36 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:37 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:38 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:06 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1433
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:06 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 940
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:09 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:09 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:10 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:10 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:12 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:12 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:15 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:16 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:18 +0100] "GET /05_TecWeb/contents/feed.jsp?category=SPETTACOLI HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:19 +0100] "GET /05_TecWeb/contents/feed.jsp?category=SPETTACOLI HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:22 +0100] "GET /05_TecWeb/contents/feed.jsp?category=SPETTACOLI HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:25 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:26 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:27 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:28 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:44:28 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:10 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:11 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:11 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:12 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:12 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:33 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:45 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:45 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:46 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:46 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:46 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:46 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:46 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:46 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:47 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:49 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:49 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:45:49 +0100] "GET /05_TecWeb/contents/feed.jsp?category=POLITICA HTTP/1.1" 200 1969
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:52 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1433
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:52 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:52 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:52 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:52 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 910
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:52 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:55 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:55 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:55 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:56 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:57 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:57 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:58 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:46:58 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:47:03 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:48:59 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:48:59 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:48:59 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:48:59 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 910
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:48:59 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:48:59 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:01 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:01 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:03 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:06 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:12 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:13 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:16 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMI HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:18 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:18 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:19 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:20 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:20 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:20 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:20 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:21 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:21 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:21 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:21 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:49:21 +0100] "GET /05_TecWeb/contents/feed.jsp?category=ECONOMIA HTTP/1.1" 200 1903
